id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,acidente_fatal,total_vitimas
741441,2025-12-25,quinta-feira,00:57:00,SC,101,"211,9",PALHOCA,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta;Aclive,Sim,4,0,0,0,4,0,0,2,"-27,62903184","-48,65790104",SPRF-SC,DEL01-SC,UOP02-DEL01-SC,0,0
741442,2025-12-25,quinta-feira,01:00:00,PR,277,"3,5",PARANAGUA,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Múltipla,Rotatória,Sim,6,0,5,0,1,0,5,2,"-25,54630293","-48,56018957",SPRF-PR,DEL01-PR,UOP05-DEL01-PR,0,5
741444,2025-12-25,quinta-feira,01:05:00,PB,230,21,JOAO PESSOA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,1,"-7,144397","-34,851402",SPRF-PB,DEL01-PB,UOP01-DEL01-PB,0,2
741445,2025-12-25,quinta-feira,00:50:00,SC,480,"130,3",CHAPECO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,1,0,0,0,1,0,0,1,"-27,04101778","-52,63547357",SPRF-SC,DEL07-SC,UOP01-DEL07-SC,0,0
741446,2025-12-25,quinta-feira,00:56:00,PR,376,314,ORTIGUEIRA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,0,3,0,0,1,"-24,005325","-51,088403",SPRF-PR,DEL07-PR,UOP02-DEL07-PR,0,0
741447,2025-12-25,quinta-feira,01:45:00,MG,116,276,TEOFILO OTONI,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta;Interseção de Vias,Sim,2,0,1,0,1,0,1,2,"-17,8513377","-41,514693",SPRF-MG,DEL11-MG,UOP01-DEL11-MG,0,1
741449,2025-12-25,quinta-feira,01:00:00,SP,381,85,SAO PAULO,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Múltipla,Viaduto;Declive;Reta,Sim,2,1,0,0,1,0,0,2,"-23,47001088","-46,56748039",SPRF-SP,DEL03-SP,UOP01-DEL03-SP,1,1
741450,2025-12-25,quinta-feira,01:30:00,MG,40,525,CONTAGEM,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,0,1,0,1,"-19,88841921","-44,05025417",SPRF-MG,DEL01-MG,UOP02-DEL01-MG,0,0
741451,2025-12-25,quinta-feira,00:30:00,MG,262,752,SACRAMENTO,Ausência de reação do condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Rotatória;Curva;Interseção de Vias,Não,1,0,1,0,0,0,1,1,"-19,64277504","-47,51015994",SPRF-MG,DEL13-MG,UOP01-DEL13-MG,0,1
741452,2025-12-25,quinta-feira,03:15:00,RN,226,8,MACAIBA,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,1,0,0,0,0,0,1,"-5,8359469","-35,2824691",SPRF-RN,DEL01-RN,UOP02-DEL01-RN,1,1
741453,2025-12-25,quinta-feira,02:40:00,RS,116,268,CANOAS,Ausência de reação do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Nublado,Múltipla,Reta,Sim,1,0,0,0,1,0,0,1,"-29,93724333","-51,17707372",SPRF-RS,DEL01-RS,UOP01-DEL01-RS,0,0
741454,2025-12-25,quinta-feira,02:50:00,SC,282,362,ERVAL VELHO,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Nublado,Simples,Reta;Declive,Não,1,0,0,0,1,0,0,1,"-27,30535","-51,38055",SPRF-SC,DEL07-SC,UOP05-DEL07-SC,0,0
741455,2025-12-25,quinta-feira,04:00:00,PR,116,96,SAO JOSE DOS PINHAIS,Ausência de reação do condutor,Saída de leito carroçável,Sem Vítimas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-25,54452513","-49,15040463",SPRF-PR,DEL01-PR,UOP07-DEL01-PR,0,0
741456,2025-12-25,quinta-feira,02:40:00,MG,116,413,GOVERNADOR VALADARES,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Ignorado,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,"-18,88257439","-41,95661545",SPRF-MG,DEL06-MG,UOP01-DEL06-MG,0,0
741457,2025-12-25,quinta-feira,01:50:00,MG,262,"439,6",NOVA SERRANA,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,"-19,86752","-44,98979",SPRF-MG,DEL08-MG,UOP03-DEL08-MG,0,0
741458,2025-12-25,quinta-feira,04:00:00,RS,392,"126,3",CANGUCU,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Aclive,Não,2,0,1,0,1,0,1,1,"-31,35411","-52,730657",SPRF-RS,DEL07-RS,UOP01-DEL07-RS,0,1
741459,2025-12-25,quinta-feira,03:30:00,GO,50,280,CATALAO,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Interseção de Vias;Reta,Sim,2,0,1,0,1,0,1,2,"-18,18144441","-47,94121234",SPRF-GO,DEL06-GO,UOP01-DEL06-GO,0,1
741460,2025-12-25,quinta-feira,04:30:00,RJ,116,193,NOVA IGUACU,Reação tardia ou ineficiente do condutor,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,1,"-22,7387205","-43,5193993",SPRF-RJ,DEL06-RJ,UOP01-DEL06-RJ,0,1
741463,2025-12-25,quinta-feira,02:24:00,RO,364,"235,5",CACOAL,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Chuva,Simples,Reta,Sim,3,0,0,0,3,0,0,2,"-11,44614","-61,435937",SPRF-RO,DEL02-RO,UOP02-DEL02-RO,0,0
741464,2025-12-24,quarta-feira,21:30:00,RJ,116,188,NOVA IGUACU,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-22,7385408","-43,4755489",SPRF-RJ,DEL06-RJ,UOP01-DEL06-RJ,0,2
741465,2025-12-25,quinta-feira,00:20:00,SC,470,"61,2",BLUMENAU,Animais na Pista,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,6,0,3,0,3,0,3,2,"-26,8795833","-49,17133776",SPRF-SC,DEL04-SC,UOP01-DEL04-SC,0,3
741466,2025-12-25,quinta-feira,04:20:00,PR,277,"587,3",CASCAVEL,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Múltipla,Interseção de Vias,Sim,1,0,0,0,0,1,0,1,"-24,96435239","-53,40823167",SPRF-PR,DEL04-PR,UOP01-DEL04-PR,0,0
741468,2025-12-25,quinta-feira,01:00:00,MS,163,"396,1",NOVA ALVORADA DO SUL,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-21,200249","-54,463137",SPRF-MS,DEL02-MS,UOP01-DEL02-MS,0,1
741469,2025-12-25,quinta-feira,03:00:00,SC,101,125,ITAJAI,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,"-26,94558941","-48,68763423",SPRF-SC,DEL04-SC,UOP04-DEL04-SC,0,1
741470,2025-12-25,quinta-feira,06:30:00,PE,232,9,RECIFE,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,2,0,1,0,2,2,"-8,07756","-34,9777",SPRF-PE,DEL01-PE,UOP01-DEL01-PE,0,2
741471,2025-12-25,quinta-feira,01:30:00,MG,262,"751,6",UBERABA,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-19,66964","-47,6165",SPRF-MG,DEL13-MG,UOP01-DEL13-MG,0,0
741472,2025-12-25,quinta-feira,06:10:00,BA,367,37,PORTO SEGURO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-16,39624798","-39,18317825",SPRF-BA,DEL09-BA,UOP03-DEL09-BA,0,1
741474,2025-12-25,quinta-feira,05:35:00,MS,163,"10,3",MUNDO NOVO,Ausência de reação do condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Reta,Não,1,0,0,0,0,1,0,1,"-23,97628","-54,330742",SPRF-MS,DEL09-MS,UOP02-DEL09-MS,0,0
741476,2025-12-25,quinta-feira,05:30:00,MG,381,"876,8",ESTIVA,Ingestão de álcool pelo condutor,Colisão com objeto,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Curva,Não,3,0,3,0,0,0,3,1,"-22,43902026","-45,98434498",SPRF-MG,DEL16-MG,UOP01-DEL16-MG,0,3
741478,2025-12-25,quinta-feira,07:30:00,TO,230,"66,5",LUZINOPOLIS,Objeto estático sobre o leito carroçável,Colisão com objeto,Com Vítimas Fatais,Amanhecer,Decrescente,Chuva,Simples,Reta,Não,2,1,0,0,0,1,0,2,"-6,20622","-47,84101",SPRF-TO,DEL02-TO,UOP03-DEL02-TO,1,1
741479,2025-12-25,quinta-feira,06:50:00,SP,116,"212,8",GUARULHOS,Ingestão de álcool pelo condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Reta,Sim,6,0,3,0,3,0,3,1,"-23,439108","-46,435265",SPRF-SP,DEL01-SP,UOP01-DEL01-SP,0,3
741481,2025-12-24,quarta-feira,21:20:00,RJ,465,1,SEROPEDICA,Conversão proibida,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-22,72122706","-43,72453585",SPRF-RJ,DEL06-RJ,UOP02-DEL06-RJ,0,1
741483,2025-12-25,quinta-feira,05:55:00,MS,163,"488,2",CAMPO GRANDE,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-20,40875334","-54,55124974",SPRF-MS,DEL01-MS,UOP02-DEL01-MS,0,1
741484,2025-12-25,quinta-feira,07:00:00,GO,414,323,COCALZINHO DE GOIAS,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Curva,Não,1,0,0,0,0,1,0,1,"-15,41575","-48,62486",SPRF-GO,DEL02-GO,UOP01-DEL02-GO,0,0
741485,2025-12-25,quinta-feira,07:30:00,RJ,101,419,MANGARATIBA,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-22,9408768","-43,9975936",SPRF-RJ,DEL03-RJ,UOP02-DEL03-RJ,0,1
741486,2025-12-25,quinta-feira,07:40:00,SP,381,"87,5",GUARULHOS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Dupla,Curva,Sim,1,1,0,0,0,0,0,1,"-23,47427507","-46,56114791",SPRF-SP,DEL03-SP,UOP01-DEL03-SP,1,1
741487,2025-12-24,quarta-feira,23:30:00,SP,381,27,ATIBAIA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,1,0,1,0,1,1,2,"-23,05882877","-46,57155228",SPRF-SP,DEL03-SP,UOP02-DEL03-SP,1,2
741488,2025-12-25,quinta-feira,07:45:00,SC,470,63,BLUMENAU,Ultrapassagem Indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta;Em Obras,Sim,2,0,1,0,1,0,1,2,"-26,8779216","-49,17681567",SPRF-SC,DEL04-SC,UOP01-DEL04-SC,0,1
741489,2025-12-24,quarta-feira,23:00:00,MG,381,241,SANTANA DO PARAISO,Desrespeitar a preferência no cruzamento,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Ignorado,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-19,438573","-42,510964",SPRF-MG,DEL06-MG,UOP01-DEL06-MG,0,1
741490,2025-12-23,terça-feira,22:00:00,SC,280,272,IRINEOPOLIS,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-26,280412","-50,76511",SPRF-SC,DEL06-SC,UOP04-DEL06-SC,0,1
741492,2025-12-25,quinta-feira,07:20:00,RS,285,128,VACARIA,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,"-28,4668693","-50,9759873",SPRF-RS,DEL05-RS,UOP03-DEL05-RS,0,1
741493,2025-12-25,quinta-feira,07:35:00,SC,470,"57,6",BLUMENAU,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Viaduto;Curva,Sim,1,0,1,0,0,0,1,1,"-26,88306227","-49,14198518",SPRF-SC,DEL04-SC,UOP01-DEL04-SC,0,1
741494,2025-12-25,quinta-feira,08:40:00,PE,101,"66,5",RECIFE,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,"-8,03963","-34,94242",SPRF-PE,DEL01-PE,UOP01-DEL01-PE,0,1
741495,2025-12-25,quinta-feira,05:30:00,CE,116,"55,3",PACAJUS,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,0,1,0,1,"-4,20191493","-38,47028923",SPRF-CE,DEL01-CE,UOP04-DEL01-CE,0,0
741498,2025-12-25,quinta-feira,07:20:00,MG,40,31,PARACATU,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-17,14403938","-46,96101364",SPRF-MG,DEL14-MG,UOP01-DEL14-MG,0,1
741500,2025-12-25,quinta-feira,07:50:00,MA,135,0,SAO LUIS,Ausência de reação do condutor,Tombamento,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado;Reta,Sim,2,2,0,0,0,0,0,1,"-2,582708","-44,242521",SPRF-MA,DEL01-MA,UOP01-DEL01-MA,1,2
741501,2025-12-25,quinta-feira,09:00:00,PR,163,57,PEROLA DOESTE,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,"-25,89312565","-53,75464536",SPRF-PR,DEL02-PR,UOP02-DEL02-PR,0,1
741503,2025-12-25,quinta-feira,09:15:00,SC,153,110,CONCORDIA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,1,1,0,2,2,"-27,315813","-51,986196",SPRF-SC,DEL07-SC,UOP04-DEL07-SC,0,2
741504,2025-12-25,quinta-feira,10:00:00,TO,242,361,GURUPI,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-11,8206","-48,9163",SPRF-TO,DEL01-TO,UOP02-DEL01-TO,0,1
741505,2025-12-25,quinta-feira,06:30:00,RO,364,491,ARIQUEMES,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-10,09668913","-62,96054933",SPRF-RO,DEL03-RO,UOP01-DEL03-RO,0,1
741506,2025-12-25,quinta-feira,09:20:00,RJ,101,43,CAMPOS DOS GOYTACAZES,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,5,0,2,0,3,0,2,2,"-21,573673","-41,323328",SPRF-RJ,DEL08-RJ,UOP01-DEL08-RJ,0,2
741507,2025-12-25,quinta-feira,06:10:00,PR,163,"142,9",CAPITAO LEONIDAS MARQUES,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-25,454999","-53,582024",SPRF-PR,DEL05-PR,UOP05-DEL05-PR,0,1
741508,2025-12-25,quinta-feira,08:50:00,AL,424,105,MARECHAL DEODORO,Transitar na contramão,Colisão frontal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Declive;Reta,Não,3,0,0,0,0,3,0,2,"-9,68608","-35,823278",SPRF-AL,DEL02-AL,UOP01-DEL02-AL,0,0
741509,2025-12-25,quinta-feira,09:35:00,RJ,101,316,SAO GONCALO,Demais falhas mecânicas ou elétricas,Eventos atípicos,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-22,82287388","-43,08536477",SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,0,1
741510,2025-12-25,quinta-feira,06:03:00,SP,116,225,GUARULHOS,Reação tardia ou ineficiente do condutor,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,0,1,1,2,"-23,487845","-46,544823",SPRF-SP,DEL01-SP,UOP01-DEL01-SP,0,1
741511,2025-12-25,quinta-feira,08:20:00,RS,290,631,URUGUAIANA,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-30,016093","-56,224525",SPRF-RS,DEL13-RS,UOP02-DEL13-RS,0,1
741512,2025-12-24,quarta-feira,22:30:00,RS,293,"43,9",CERRITO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Ignorado,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-31,7420526","-52,7730318",SPRF-RS,DEL07-RS,UOP01-DEL07-RS,0,0
741513,2025-12-25,quinta-feira,09:30:00,SC,101,120,ITAJAI,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Declive;Rotatória;Curva,Sim,1,0,1,0,0,0,1,1,"-26,91932875","-48,71088831",SPRF-SC,DEL04-SC,UOP04-DEL04-SC,0,1
741514,2025-12-25,quinta-feira,10:00:00,BA,101,842,PRADO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Declive;Curva,Não,2,1,0,1,0,0,1,2,"-17,25697402","-39,63111877",SPRF-BA,DEL09-BA,UOP02-DEL09-BA,1,2
741517,2025-12-25,quinta-feira,07:00:00,SC,116,124,SANTA CECILIA,Acesso irregular,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-26,8490953","-50,405571",SPRF-SC,DEL06-SC,UOP02-DEL06-SC,0,0
741518,2025-12-25,quinta-feira,10:55:00,RS,386,"351,7",ESTRELA,Acumulo de água sobre o pavimento,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva;Aclive,Sim,6,0,6,0,0,0,6,1,"-29,48976382","-51,95232717",SPRF-RS,DEL04-RS,UOP01-DEL04-RS,0,6
741519,2025-12-25,quinta-feira,10:35:00,ES,101,"339,7",GUARAPARI,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-20,64571608","-40,56469917",SPRF-ES,DEL03-ES,UOP01-DEL03-ES,0,1
741520,2025-12-25,quinta-feira,08:50:00,PI,135,357,BOM JESUS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,2,0,0,3,2,"-9,117817","-44,375713",SPRF-PI,DEL03-PI,UOP02-DEL03-PI,0,3
741521,2025-12-25,quinta-feira,10:00:00,BA,110,304,INHAMBUPE,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,1,0,0,2,2,"-11,888687","-38,375429",SPRF-BA,DEL01-BA,UOP04-DEL01-BA,0,2
741522,2025-12-25,quinta-feira,11:15:00,GO,40,41,LUZIANIA,Ultrapassagem Indevida,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Aclive;Curva,Não,2,0,2,0,0,0,2,2,"-16,365325","-47,827821",SPRF-DF,DEL01-DF,UOP02-DEL01-DF,0,2
741523,2025-12-25,quinta-feira,11:30:00,CE,116,22,ITAITINGA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,8,0,1,0,7,0,1,2,"-3,941457","-38,509235",SPRF-CE,DEL01-CE,UOP02-DEL01-CE,0,1
741524,2025-12-25,quinta-feira,12:18:00,ES,101,"145,9",LINHARES,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,"-19,36573824","-40,06544632",SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,1
741525,2025-12-25,quinta-feira,11:45:00,PE,101,"77,3",RECIFE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,2,0,1,0,1,0,1,2,"-8,131181","-34,945472",SPRF-PE,DEL01-PE,UOP01-DEL01-PE,0,1
741527,2025-12-25,quinta-feira,12:00:00,ES,101,278,SERRA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,2,0,0,2,0,0,2,1,"-20,217288","-40,3315",SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,2
741528,2025-12-25,quinta-feira,10:53:00,PI,343,601,FLORIANO,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias,Não,1,0,1,0,0,0,1,1,"-6,83745457","-43,08190942",SPRF-PI,DEL03-PI,UOP01-DEL03-PI,0,1
741529,2025-12-25,quinta-feira,11:20:00,RS,116,"520,7",PELOTAS,Ingestão de álcool pelo condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-31,7082533","-52,3684144",SPRF-RS,DEL07-RS,UOP01-DEL07-RS,0,1
741530,2025-12-25,quinta-feira,03:30:00,SC,282,"503,8",XANXERE,Velocidade Incompatível,Capotamento,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Curva,Sim,1,0,0,0,0,1,0,1,"-26,8824092","-52,4046134",SPRF-SC,DEL07-SC,UOP01-DEL07-SC,0,0
741531,2025-12-25,quinta-feira,04:45:00,MG,116,"79,9",MEDINA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,5,1,0,0,4,0,0,2,"-16,281217","-41,479272",SPRF-MG,DEL11-MG,UOP02-DEL11-MG,1,1
741533,2025-12-25,quinta-feira,12:00:00,BA,242,"187,4",IPIRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-12,50855721","-39,91279095",SPRF-BA,DEL02-BA,UOP02-DEL02-BA,0,1
741535,2025-12-25,quinta-feira,10:20:00,SC,282,"18,4",PALHOCA,Manobra de mudança de faixa,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Sim,2,0,2,0,0,0,2,2,"-27,67565","-48,69784",SPRF-SC,DEL01-SC,UOP02-DEL01-SC,0,2
741536,2025-12-25,quinta-feira,12:10:00,ES,262,77,DOMINGOS MARTINS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,"-20,41105","-40,918202",SPRF-ES,DEL01-ES,UOP02-DEL01-ES,0,1
741537,2025-12-25,quinta-feira,13:30:00,SC,101,54,JOINVILLE,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-26,41917803","-48,83169048",SPRF-SC,DEL03-SC,UOP01-DEL03-SC,0,0
741538,2025-12-25,quinta-feira,11:40:00,MT,163,80,RONDONOPOLIS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,1,0,0,2,1,"-16,81411","-54,68785",SPRF-MT,DEL02-MT,UOP03-DEL02-MT,0,2
741539,2025-12-25,quinta-feira,13:52:00,PB,101,"99,7",CONDE,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-7,25826408","-34,93583679",SPRF-PB,DEL01-PB,UOP01-DEL01-PB,0,1
741541,2025-12-25,quinta-feira,14:50:00,ES,101,"132,9",LINHARES,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,2,0,2,0,0,0,2,1,"-19,25600315","-40,09021665",SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,2
